Assembly instruction,Category,
VPOR,LOGICAL,
VPSADBW,AVX2,
VPSADBW,AVX2,
VPSHUFB,AVX2,
VPSHUFB,AVX2,
VPSHUFD,AVX2,
VPSHUFD,AVX2,
VPSHUFHW,AVX2,
VPSHUFHW,AVX2,
VPSHUFLW,AVX2,
VPSHUFLW,AVX2,
VPSIGNB,AVX2,
VPSIGNB,AVX2,
VPSIGND,AVX2,
VPSIGND,AVX2,
VPSIGNW,AVX2,
VPSIGNW,AVX2,
VPSLLD,AVX2,
VPSLLD,AVX2,
VPSLLD,AVX2,
VPSLLDQ,AVX2,
VPSLLQ,AVX2,
VPSLLQ,AVX2,
VPSLLQ,AVX2,
VPSLLVD,AVX2,
VPSLLVD,AVX2,
VPSLLVD,AVX2,
VPSLLVD,AVX2,
VPSLLVQ,AVX2,
VPSLLVQ,AVX2,
VPSLLVQ,AVX2,
VPSLLVQ,AVX2,
VPSLLW,AVX2,
VPSLLW,AVX2,
VPSLLW,AVX2,
VPSRAD,AVX2,
VPSRAD,AVX2,
VPSRAD,AVX2,
VPSRAVD,AVX2,
VPSRAVD,AVX2,
VPSRAVD,AVX2,
VPSRAVD,AVX2,
VPSRAW,AVX2,
VPSRAW,AVX2,
VPSRAW,AVX2,
VPSRLD,AVX2,
VPSRLD,AVX2,
VPSRLD,AVX2,
VPSRLDQ,AVX2,
VPSRLQ,AVX2,
VPSRLQ,AVX2,
VPSRLQ,AVX2,
VPSRLVD,AVX2,
VPSRLVD,AVX2,
VPSRLVD,AVX2,
VPSRLVD,AVX2,
VPSRLVQ,AVX2,
VPSRLVQ,AVX2,
VPSRLVQ,AVX2,
VPSRLVQ,AVX2,
VPSRLW,AVX2,
VPSRLW,AVX2,
VPSRLW,AVX2,
VPSUBB,AVX2,
VPSUBB,AVX2,
VPSUBD,AVX2,
VPSUBD,AVX2,
VPSUBQ,AVX2,
VPSUBQ,AVX2,
VPSUBSB,AVX2,
VPSUBSB,AVX2,
VPSUBSW,AVX2,
VPSUBSW,AVX2,
VPSUBUSB,AVX2,
VPSUBUSB,AVX2,
VPSUBUSW,AVX2,
VPSUBUSW,AVX2,
VPSUBW,AVX2,
VPSUBW,AVX2,
VPUNPCKHBW,AVX2,
VPUNPCKHBW,AVX2,
VPUNPCKHDQ,AVX2,
VPUNPCKHDQ,AVX2,
VPUNPCKHQDQ,AVX2,
VPUNPCKHQDQ,AVX2,
VPUNPCKHWD,AVX2,
VPUNPCKHWD,AVX2,
VPUNPCKLBW,AVX2,
VPUNPCKLBW,AVX2,
VPUNPCKLDQ,AVX2,
VPUNPCKLDQ,AVX2,
VPUNPCKLQDQ,AVX2,
VPUNPCKLQDQ,AVX2,
VPUNPCKLWD,AVX2,
VPUNPCKLWD,AVX2,
VPXOR,LOGICAL,
VPXOR,LOGICAL,
VGATHERDPD,AVX2GATHER,
VGATHERDPD,AVX2GATHER,
VGATHERDPS,AVX2GATHER,
VGATHERDPS,AVX2GATHER,
VGATHERQPD,AVX2GATHER,
VGATHERQPD,AVX2GATHER,
VGATHERQPS,AVX2GATHER,
VGATHERQPS,AVX2GATHER,
VPGATHERDD,AVX2GATHER,
VPGATHERDD,AVX2GATHER,
VPGATHERDQ,AVX2GATHER,
VPGATHERDQ,AVX2GATHER,
VPGATHERQD,AVX2GATHER,
VPGATHERQD,AVX2GATHER,
VPGATHERQQ,AVX2GATHER,
VPGATHERQQ,AVX2GATHER,
V4FMADDPS,AVX512_4FMAPS,
V4FMADDPS,AVX512_4FMAPS,
V4FMADDPS,AVX512_4FMAPS,
V4FMADDSS,AVX512_4FMAPS,
V4FMADDSS,AVX512_4FMAPS,
V4FMADDSS,AVX512_4FMAPS,
V4FNMADDPS,AVX512_4FMAPS,
V4FNMADDPS,AVX512_4FMAPS,
V4FNMADDPS,AVX512_4FMAPS,
V4FNMADDSS,AVX512_4FMAPS,
V4FNMADDSS,AVX512_4FMAPS,
V4FNMADDSS,AVX512_4FMAPS,
VADDPD,AVX512,
VADDPD,AVX512,
VADDPD,AVX512,
VADDPD,AVX512,
VADDPD,AVX512,
VADDPD,AVX512,
VADDPD {evex},AVX512,
VADDPD,AVX512,
VADDPD,AVX512,
VADDPD {evex},AVX512,
VADDPD,AVX512,
VADDPD,AVX512,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPH,FP16,
VADDPS,AVX512,
VADDPS,AVX512,
VADDPS,AVX512,
VADDPS,AVX512,
VADDPS,AVX512,
VADDPS,AVX512,
VADDPS {evex},AVX512,
VADDPS,AVX512,
VADDPS,AVX512,
VADDPS {evex},AVX512,
VADDPS,AVX512,
VADDPS,AVX512,
VADDSD {evex},AVX512,
VADDSD,AVX512,
VADDSD,AVX512,
VADDSD {evex},AVX512,
VADDSD,AVX512,
VADDSD,AVX512,
VADDSD {evex},AVX512,
VADDSD,AVX512,
VADDSD,AVX512,
VADDSH,FP16,
VADDSH,FP16,
VADDSH,FP16,
VADDSH,FP16,
VADDSH,FP16,
VADDSH,FP16,
VADDSH,FP16,
VADDSH,FP16,
VADDSH,FP16,
VADDSS {evex},AVX512,
VADDSS,AVX512,
VADDSS,AVX512,
VADDSS {evex},AVX512,
VADDSS,AVX512,
VADDSS,AVX512,
VADDSS {evex},AVX512,
VADDSS,AVX512,
VADDSS,AVX512,
VAESDEC {evex},VAES,
VAESDEC {evex},VAES,
VAESDEC {evex},VAES,
VAESDEC {evex},VAES,
VAESDEC,VAES,
VAESDEC,VAES,
VAESDECLAST {evex},VAES,
VAESDECLAST {evex},VAES,
VAESDECLAST {evex},VAES,
VAESDECLAST {evex},VAES,
VAESDECLAST,VAES,
VAESDECLAST,VAES,
VAESENC {evex},VAES,
VAESENC {evex},VAES,
VAESENC {evex},VAES,
VAESENC {evex},VAES,
VAESENC,VAES,
VAESENC,VAES,
VAESENCLAST {evex},VAES,
VAESENCLAST {evex},VAES,
VAESENCLAST {evex},VAES,
VAESENCLAST {evex},VAES,
VAESENCLAST,VAES,
VAESENCLAST,VAES,
VALIGND,AVX512,
VALIGND,AVX512,
VALIGND,AVX512,
VALIGND,AVX512,
VALIGND,AVX512,
VALIGND,AVX512,
VALIGND,AVX512,
VALIGND,AVX512,
VALIGND,AVX512,
VALIGNQ,AVX512,
VALIGNQ,AVX512,
VALIGNQ,AVX512,
VALIGNQ,AVX512,
VALIGNQ,AVX512,
VALIGNQ,AVX512,
VALIGNQ,AVX512,
VALIGNQ,AVX512,
VALIGNQ,AVX512,
VANDNPD {evex},LOGICAL_FP,
VANDNPD,LOGICAL_FP,
VANDNPD,LOGICAL_FP,
VANDNPD {evex},LOGICAL_FP,
VANDNPD,LOGICAL_FP,
VANDNPD,LOGICAL_FP,
VANDNPD,LOGICAL_FP,
VANDNPD,LOGICAL_FP,
VANDNPD,LOGICAL_FP,
VANDNPS {evex},LOGICAL_FP,
VANDNPS,LOGICAL_FP,
VANDNPS,LOGICAL_FP,
VANDNPS {evex},LOGICAL_FP,
VANDNPS,LOGICAL_FP,
VANDNPS,LOGICAL_FP,
VANDNPS,LOGICAL_FP,
VANDNPS,LOGICAL_FP,
VANDNPS,LOGICAL_FP,
VANDPD {evex},LOGICAL_FP,
VANDPD,LOGICAL_FP,
VANDPD,LOGICAL_FP,
VANDPD {evex},LOGICAL_FP,
VANDPD,LOGICAL_FP,
VANDPD,LOGICAL_FP,
VANDPD,LOGICAL_FP,
VANDPD,LOGICAL_FP,
VANDPD,LOGICAL_FP,
VANDPS {evex},LOGICAL_FP,
VANDPS,LOGICAL_FP,
VANDPS,LOGICAL_FP,
VANDPS {evex},LOGICAL_FP,
VANDPS,LOGICAL_FP,
VANDPS,LOGICAL_FP,
VANDPS,LOGICAL_FP,
VANDPS,LOGICAL_FP,
VANDPS,LOGICAL_FP,
VBLENDMPD,BLEND,
VBLENDMPD,BLEND,
VBLENDMPD,BLEND,
VBLENDMPD,BLEND,
VBLENDMPD,BLEND,
VBLENDMPD,BLEND,
VBLENDMPD,BLEND,
VBLENDMPD,BLEND,
VBLENDMPD,BLEND,
VBLENDMPS,BLEND,
VBLENDMPS,BLEND,
VBLENDMPS,BLEND,
VBLENDMPS,BLEND,
VBLENDMPS,BLEND,
VBLENDMPS,BLEND,
VBLENDMPS,BLEND,
VBLENDMPS,BLEND,
VBLENDMPS,BLEND,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X2,BROADCAST,
VBROADCASTF32X4,BROADCAST,
VBROADCASTF32X4,BROADCAST,
VBROADCASTF32X4,BROADCAST,
VBROADCASTF32X4,BROADCAST,
VBROADCASTF32X4,BROADCAST,
VBROADCASTF32X4,BROADCAST,
VBROADCASTF32X8,BROADCAST,
VBROADCASTF32X8,BROADCAST,
VBROADCASTF32X8,BROADCAST,
VBROADCASTF64X2,BROADCAST,
VBROADCASTF64X2,BROADCAST,
VBROADCASTF64X2,BROADCAST,
VBROADCASTF64X2,BROADCAST,
VBROADCASTF64X2,BROADCAST,
VBROADCASTF64X2,BROADCAST,
VBROADCASTF64X4,BROADCAST,
VBROADCASTF64X4,BROADCAST,
VBROADCASTF64X4,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X2,BROADCAST,
VBROADCASTI32X4,BROADCAST,
VBROADCASTI32X4,BROADCAST,
VBROADCASTI32X4,BROADCAST,
VBROADCASTI32X4,BROADCAST,
VBROADCASTI32X4,BROADCAST,
VBROADCASTI32X4,BROADCAST,
VBROADCASTI32X8,BROADCAST,
VBROADCASTI32X8,BROADCAST,
VBROADCASTI32X8,BROADCAST,
VBROADCASTI64X2,BROADCAST,
VBROADCASTI64X2,BROADCAST,
VBROADCASTI64X2,BROADCAST,
VBROADCASTI64X2,BROADCAST,
VBROADCASTI64X2,BROADCAST,
VBROADCASTI64X2,BROADCAST,
VBROADCASTI64X4,BROADCAST,
VBROADCASTI64X4,BROADCAST,
VBROADCASTI64X4,BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSD {evex},BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSD {evex},BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSD,BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS {evex},BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS {evex},BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS {evex},BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS {evex},BROADCAST,
VBROADCASTSS,BROADCAST,
VBROADCASTSS,BROADCAST,
VCMPPD,AVX512,
VCMPPD,AVX512,
VCMPPD,AVX512,
VCMPPD,AVX512,
VCMPPD {evex},AVX512,
VCMPPD,AVX512,
VCMPPD {evex},AVX512,
VCMPPD,AVX512,
VCMPPH,FP16,
VCMPPH,FP16,
VCMPPH,FP16,
VCMPPH,FP16,
VCMPPH,FP16,
VCMPPH,FP16,
VCMPPH,FP16,
VCMPPH,FP16,
VCMPPS,AVX512,
VCMPPS,AVX512,
VCMPPS,AVX512,
VCMPPS,AVX512,
VCMPPS {evex},AVX512,
VCMPPS,AVX512,
VCMPPS {evex},AVX512,
VCMPPS,AVX512,
VCMPSD {evex},AVX512,
VCMPSD,AVX512,
VCMPSD {evex},AVX512,
VCMPSD,AVX512,
VCMPSD {evex},AVX512,
VCMPSD,AVX512,
VCMPSH,FP16,
VCMPSH,FP16,
VCMPSH,FP16,
VCMPSH,FP16,
VCMPSH,FP16,
VCMPSH,FP16,
VCMPSS {evex},AVX512,
VCMPSS,AVX512,
VCMPSS {evex},AVX512,
VCMPSS,AVX512,
VCMPSS {evex},AVX512,
VCMPSS,AVX512,
VCOMISD {evex},AVX512,
VCOMISD {evex},AVX512,
VCOMISD {evex},AVX512,
VCOMISH,FP16,
VCOMISH,FP16,
VCOMISH,FP16,
VCOMISS {evex},AVX512,
VCOMISS {evex},AVX512,
VCOMISS {evex},AVX512,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPD,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCOMPRESSPS,COMPRESS,
VCVTDQ2PD,CONVERT,
VCVTDQ2PD,CONVERT,
VCVTDQ2PD,CONVERT,
VCVTDQ2PD {evex},CONVERT,
VCVTDQ2PD,CONVERT,
VCVTDQ2PD,CONVERT,
VCVTDQ2PD {evex},CONVERT,
VCVTDQ2PD,CONVERT,
VCVTDQ2PD,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PH,CONVERT,
VCVTDQ2PS,CONVERT,
VCVTDQ2PS,CONVERT,
VCVTDQ2PS,CONVERT,
VCVTDQ2PS,CONVERT,
VCVTDQ2PS,CONVERT,
VCVTDQ2PS,CONVERT,
VCVTDQ2PS {evex},CONVERT,
VCVTDQ2PS,CONVERT,
VCVTDQ2PS,CONVERT,
VCVTDQ2PS {evex},CONVERT,
VCVTDQ2PS,CONVERT,
VCVTDQ2PS,CONVERT,
VCVTNE2PS2BF16,CONVERT,
VCVTNE2PS2BF16,CONVERT,
VCVTNE2PS2BF16,CONVERT,
VCVTNE2PS2BF16,CONVERT,
VCVTNE2PS2BF16,CONVERT,
VCVTNE2PS2BF16,CONVERT,
VCVTNE2PS2BF16,CONVERT,
VCVTNE2PS2BF16,CONVERT,
VCVTNE2PS2BF16,CONVERT,
VCVTNEPS2BF16,CONVERT,
VCVTNEPS2BF16,CONVERT,
VCVTNEPS2BF16,CONVERT,
VCVTNEPS2BF16,CONVERT,
VCVTNEPS2BF16,CONVERT,
VCVTNEPS2BF16,CONVERT,
VCVTNEPS2BF16,CONVERT,
VCVTNEPS2BF16,CONVERT,
VCVTNEPS2BF16,CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2DQ {evex},CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2DQ {evex},CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2DQ,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PH,CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2PS {evex},CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2PS {evex},CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2PS,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2QQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UDQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPD2UQQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2DQ,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PD,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS {evex},CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS {evex},CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS {evex},CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS {evex},CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PS,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2PSX,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2QQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UDQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UQQ,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2UW,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPH2W,CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2DQ {evex},CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2DQ {evex},CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2DQ,CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PD {evex},CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PD {evex},CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PD,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH {evex},CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH {evex},CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH {evex},CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PH {evex},CONVERT,
VCVTPS2PH,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2PHX,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2QQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UDQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTPS2UQQ,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PD,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PH,CONVERT,
VCVTQQ2PS,CONVERT,
VCVTQQ2PS,CONVERT,
VCVTQQ2PS,CONVERT,
VCVTQQ2PS,CONVERT,
VCVTQQ2PS,CONVERT,
VCVTQQ2PS,CONVERT,
VCVTQQ2PS,CONVERT,
VCVTQQ2PS,CONVERT,
